time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,2.5088912081369084,-0.09734930924213331,1.6354455496079068,6.20571631346655,2.82387675747456,0.0,3.5812537844570214,0.6291529353097365,-13.123493924035499,-8.599014488461627,-16.8808750528572,0.0,763.0041638305079,552.2196156353598,402.3478272031643,295.76284863022084
1.2600000000000007,2.7155828241299926,-0.056165331294635704,0.8103090422995965,5.689278923486974,1.8108894647593488,0.0,3.1832420692763264,0.7907287649175991,-14.388152938824113,-8.630809332421212,-16.88713569076816,0.0,763.1074537637226,551.891702835771,402.3525798666201,295.7110228055132
1.3200000000000007,2.8781217819410183,-0.00713045433038698,0.0,5.170995341701795,0.7976402208146922,0.0,2.254060750116217,0.7205862992539515,-15.148111946904251,-8.656428912837645,-16.887218975273715,0.0,763.084967439605,551.8890614736763,402.29393075852175,295.42285514207083
1.3800000000000008,2.9978900001822804,0.012854644262340108,0.0,4.651240852444232,6.067593151188943,0.0,1.8547183776895804,-0.139138932540873,-15.798706618802022,-8.677586099161802,-16.887857874253722,0.0,763.3774098412409,552.2291275541676,402.44377289681717,295.4750070753736
1.4400000000000008,3.120128338020382,-0.020353826392996256,0.0,4.1303493570658105,5.054219309474959,0.0,2.326708746785245,-0.8462256718944084,-16.858921170875536,-8.69013089827102,-16.893374185213695,0.0,763.4069532487155,552.1323983186074,402.3306903075509,296.0217265908981
1.5000000000000009,3.2873758182887767,-0.07430023802177713,0.0,3.608788094555056,4.04048822331783,0.0,3.294069772025827,-0.8768576695338541,-17.69788485833895,-8.697467463525827,-16.898302936831232,0.0,763.2173706851513,551.6726717981591,402.0549176262792,295.9411127961201
1.560000000000001,3.504329659888498,-0.12220644230314306,0.0,3.086857314048018,3.026326990408064,0.0,3.77515102509697,-0.7587872044454465,-18.029552231337934,-8.701523727647245,-16.91150220759103,0.0,763.7632850210911,551.3978318358767,402.18544451486815,296.2137698289402
1.620000000000001,3.7297232303241183,-0.1679250664263364,0.0,2.564701914889442,2.0115315562825877,0.0,3.689261688544829,-0.7811757302126349,-18.431508131775857,-8.704636172512672,-16.916438406489945,0.0,763.5380280312146,551.3285578556153,402.09179069839195,296.09606635286866
1.680000000000001,3.9284477596964087,-0.21665830641971623,0.0,2.0423974824028974,0.9964882186140747,0.0,2.8368931478486594,-0.7551835806668893,-18.657266751174358,-8.70612514140333,-16.919998225130037,0.0,763.6728513013283,551.5624747572346,402.18061778809414,296.3733886267059
1.740000000000001,4.076115972259225,-0.23982410508771992,0.0,1.5200889047577997,6.264499481569066,0.0,2.2118101635665335,0.0752960328558796,-19.017869238014363,-8.703339812275292,-16.918747970958233,0.0,763.4749313949146,551.7144650317987,401.9428242355938,296.7012530441197
1.8000000000000012,4.214360323512807,-0.20866068316230912,0.0,0.9979983182048748,5.249344981668973,0.0,2.5252541691490498,0.866608858092919,-18.970732634732997,-8.69813905206813,-16.91968956798651,0.0,763.6115757539746,551.6432422607206,401.8567276108687,296.86010716644023
1.8600000000000012,4.392117335038395,-0.1505242483055375,0.0,0.4761841628883756,4.234244619140291,0.0,3.439063813942658,0.980562471558535,-19.108008254537868,-8.695136503625644,-16.917240386149423,0.0,763.741212188931,552.171328666749,401.9507584335922,296.9256326053496
